date,FR_SpotPrice,FR_Load,FR_Biomass,FR_Fossil_Gas,FR_Fossil_Hard_coal,FR_Fossil_Oil,FR_Hydro_Pumped_Storage,FR_Hydro_Run-of-river_and_poundage,FR_Hydro_Water_Reservoir,FR_Nuclear,FR_Solar,FR_Waste,FR_Wind_Onshore,Import_FR_BE,Import_FR_CH,Import_FR_ES,Import_FR_GB,Import_FR_IT_North,Import_FR_DE,Export_FR_BE,Export_FR_CH,Export_FR_ES,Export_FR_GB,Export_FR_IT_North,Export_FR_DE,ES_SpotPrice,BE_SpotPrice,CH_SpotPrice,IT_SpotPrice,UK_SpotPrice,DE_SpotPrice
2019-07-01 16:00:00,31.03,52090.0,284.0,3707.0,13.0,145.0,516.0,5247.0,1405.0,40786.0,2206.0,197.0,2158.0,216.58,729.0,0.0,0.0,0,0.0,0.0,0.0,-869.78,-2030.0,-1673,-1059.27,47.38,31.03,32.59,72.1,34.99,31.03
2019-07-01 17:00:00,36.49,51989.0,284.0,3810.0,14.0,146.0,1249.0,5626.0,1720.0,41014.0,1160.0,197.0,2632.0,0.0,575.0,0.0,0.0,0,0.0,-159.57,0.0,-876.95,-2030.0,-1925,-1527.88,46.46,36.49,36.42,72.1,41.0,36.49
2019-07-01 18:00:00,36.32,49204.0,284.0,3726.0,14.0,145.0,945.0,5615.0,1759.0,41002.0,437.0,199.0,2719.0,0.0,244.0,0.0,0.0,0,0.0,-726.06,0.0,-897.34,-2030.0,-2147,-2222.46,49.1,36.32,36.53,72.1,45.46,36.32
2019-07-01 19:00:00,34.93,47380.0,284.0,3739.0,14.0,145.0,1123.0,5513.0,1950.0,41267.0,174.0,199.0,2620.0,0.0,0.0,0.0,0.0,0,0.0,-1280.1,-397.0,-813.16,-2030.0,-2352,-3064.85,51.45,34.93,32.09,71.62,47.2,34.93
2019-07-01 20:00:00,37.46,49046.0,285.0,3627.0,14.0,145.0,1744.0,5526.0,2003.0,41044.0,0.0,200.0,2637.0,0.0,185.0,0.0,0.0,0,0.0,-1298.54,0.0,-830.82,-2029.0,-2104,-2383.46,50.76,37.65,33.62,59.98,48.0,37.24
2019-07-01 21:00:00,31.97,49132.0,285.0,3727.0,13.0,145.0,1174.0,5619.0,1662.0,40831.0,0.0,202.0,2870.0,0.0,0.0,0.0,0.0,0,0.0,-831.18,-95.0,-907.12,-2028.0,-1989,-1916.07,48.12,31.97,28.91,54.37,42.71,31.97
2019-07-01 22:00:00,28.9,44908.0,284.0,3665.0,13.0,146.0,50.0,5295.0,1220.0,40762.0,0.0,203.0,2869.0,0.0,0.0,0.0,0.0,0,0.0,-1450.69,-821.0,-895.71,-1827.0,-2387,-2795.02,50.66,28.9,28.11,59.41,44.98,28.9
2019-07-01 23:00:00,26.97,42129.0,285.0,3033.0,13.0,145.0,-1269.0,5202.0,813.0,40655.0,0.0,204.0,2801.0,0.0,0.0,0.0,0.0,0,0.0,-1350.58,-938.0,-1105.32,-1626.0,-2372,-3008.33,44.0,26.97,26.73,58.61,38.57,26.97
2019-07-02 00:00:00,25.48,40782.0,285.0,2711.0,13.0,145.0,-1123.0,5171.0,768.0,40465.0,0.0,204.0,2622.0,0.0,0.0,0.0,0.0,0,0.0,-1209.89,-1475.0,-1055.55,-1625.0,-2619,-3318.18,40.97,25.48,25.12,55.0,33.0,25.48
2019-07-02 01:00:00,24.75,38897.0,284.0,2515.0,14.0,146.0,-1198.0,5031.0,656.0,40012.0,0.0,203.0,2454.0,0.0,0.0,0.0,0.0,0,0.0,-1563.56,-1675.0,-1031.91,-1625.0,-2618,-3603.7,40.66,24.75,23.93,53.0,31.84,24.75
2019-07-02 02:00:00,24.91,38438.0,285.0,2631.0,14.0,146.0,-1365.0,4913.0,758.0,40182.0,0.0,204.0,2374.0,0.0,0.0,0.0,0.0,0,0.0,-1725.51,-1602.0,-1055.63,-1625.0,-2653,-3927.56,40.66,24.91,23.83,50.81,31.78,24.91
2019-07-02 03:00:00,26.99,39822.0,286.0,2840.0,14.0,146.0,-1214.0,4974.0,822.0,40491.0,118.0,204.0,2296.0,0.0,0.0,0.0,0.0,0,0.0,-1326.88,-1259.0,-1108.4,-1625.0,-2607,-3928.83,41.07,26.99,25.59,51.0,31.47,26.99
2019-07-02 04:00:00,31.0,42833.0,286.0,3663.0,14.0,146.0,-634.0,5110.0,987.0,41446.0,217.0,203.0,2240.0,0.0,0.0,0.0,0.0,0,0.0,-1470.97,-996.0,-1051.22,-1625.0,-2433,-3848.24,44.4,31.0,32.64,60.88,31.49,31.0
2019-07-02 05:00:00,36.12,47087.0,287.0,4264.0,14.0,145.0,740.0,5196.0,1120.0,41580.0,614.0,203.0,1908.0,0.0,0.0,0.0,0.0,0,0.0,-1093.23,-367.0,-731.35,-1923.0,-2169,-2966.76,45.85,36.12,37.12,65.0,37.0,36.12
2019-07-02 06:00:00,36.1,50457.0,287.0,4318.0,14.0,145.0,1050.0,5198.0,1499.0,41726.0,1523.0,202.0,1353.0,0.0,336.0,0.0,0.0,0,0.0,-536.29,0.0,-725.79,-2028.0,-2147,-1841.25,50.11,36.1,38.36,71.79,36.0,36.1
2019-07-02 07:00:00,37.11,52449.0,286.0,4272.0,14.0,146.0,1071.0,5247.0,1434.0,41787.0,2731.0,202.0,1083.0,0.0,455.0,0.0,0.0,0,1.25,-574.64,0.0,-673.42,-2027.0,-2075,-898.48,51.2,39.94,35.77,72.1,41.92,33.33
2019-07-02 08:00:00,37.73,53809.0,286.0,4116.0,13.0,146.0,1115.0,5218.0,1247.0,41807.0,3749.0,199.0,1017.0,0.0,438.0,0.0,0.0,0,36.4,-408.5,0.0,-656.16,-2028.0,-1987,-455.68,51.81,41.5,33.99,70.95,42.0,32.75
2019-07-02 09:00:00,37.85,55089.0,286.0,4068.0,13.0,146.0,1216.0,5302.0,1247.0,41748.0,4572.0,197.0,990.0,0.0,587.0,0.0,0.0,0,171.5,-363.12,0.0,-686.28,-2027.0,-1802,-478.77,52.69,41.48,32.64,69.95,38.33,31.8
2019-07-02 10:00:00,37.27,56092.0,286.0,4210.0,13.0,146.0,880.0,5352.0,1251.0,41696.0,5256.0,199.0,1051.0,0.0,774.0,0.0,0.0,0,298.51,-324.89,0.0,-682.92,-2028.0,-1660,-470.01,53.69,40.98,30.3,58.0,37.87,29.59
2019-07-02 11:00:00,36.64,55417.0,285.0,4341.0,13.0,146.0,627.0,5353.0,1234.0,41755.0,5503.0,197.0,1146.0,0.0,491.0,0.0,0.0,0,193.64,-728.7,0.0,-640.65,-2028.0,-1705,-648.83,53.77,40.1,29.49,58.0,39.0,29.55
2019-07-02 12:00:00,35.27,54979.0,283.0,4412.0,13.0,146.0,331.0,5237.0,1230.0,41765.0,5302.0,197.0,1310.0,0.0,382.0,0.0,0.0,0,118.82,-557.56,0.0,-605.63,-2028.0,-1796,-673.17,53.13,38.26,29.68,61.61,35.35,29.52
2019-07-02 13:00:00,31.57,53962.0,282.0,4239.0,13.0,146.0,295.0,5134.0,1226.0,41405.0,4939.0,198.0,1518.0,0.0,347.0,0.0,0.0,0,48.96,-504.64,0.0,-689.29,-2028.0,-1860,-697.86,51.95,32.79,29.6,68.02,31.98,29.6
2019-07-02 14:00:00,29.96,53108.0,283.0,4203.0,13.0,146.0,399.0,5228.0,1162.0,41468.0,4288.0,199.0,1755.0,0.0,272.0,0.0,0.0,0,0.0,-802.11,0.0,-674.1,-2029.0,-1876,-936.66,51.64,29.96,30.49,73.18,34.69,29.96
2019-07-02 15:00:00,33.05,52452.0,284.0,4340.0,13.0,145.0,701.0,5344.0,1355.0,41465.0,3367.0,201.0,2055.0,0.0,436.0,0.0,0.0,0,0.0,-1037.84,0.0,-689.29,-2029.0,-2064,-1497.89,51.45,33.05,33.21,72.1,42.1,33.05
2019-07-02 16:00:00,38.02,52453.0,284.0,4207.0,14.0,145.0,1345.0,5601.0,1601.0,41630.0,2300.0,201.0,2448.0,0.0,740.0,0.0,0.0,0,0.0,-1335.13,0.0,-669.88,-2029.0,-2161,-1873.35,50.78,38.02,37.18,72.1,51.45,38.02
2019-07-02 17:00:00,44.0,52130.0,284.0,4211.0,14.0,146.0,2194.0,5944.0,2122.0,41694.0,1263.0,201.0,2780.0,0.0,622.0,0.0,0.0,0,0.0,-1734.9,0.0,-680.98,-2029.0,-2438,-2503.54,50.11,44.0,38.84,72.1,51.43,44.0
2019-07-02 18:00:00,39.21,49254.0,285.0,4147.0,14.0,144.0,1638.0,5542.0,1932.0,41678.0,511.0,199.0,2939.0,0.0,120.0,0.0,0.0,0,0.0,-2120.97,0.0,-710.0,-2029.0,-2181,-2982.18,50.11,44.46,38.04,71.79,50.3,50.96
2019-07-02 19:00:00,37.66,47531.0,286.0,4166.0,14.0,143.0,1231.0,5466.0,1823.0,41691.0,190.0,201.0,3330.0,0.0,0.0,0.0,0.0,0,0.0,-2381.06,-404.0,-721.66,-2029.0,-2252,-3466.47,50.76,41.6,35.98,71.62,45.0,47.9
2019-07-02 20:00:00,41.07,49625.0,286.0,4183.0,14.0,143.0,1107.0,5414.0,2057.0,41427.0,0.0,203.0,4102.0,0.0,216.0,0.0,0.0,0,0.0,-2120.73,0.0,-715.55,-2028.0,-1974,-2983.77,50.11,41.5,37.52,60.0,40.0,42.14
2019-07-02 21:00:00,37.05,49961.0,286.0,4327.0,14.0,142.0,1313.0,5452.0,1756.0,41456.0,0.0,203.0,4465.0,0.0,0.0,0.0,0.0,0,0.0,-1808.54,-134.0,-690.04,-2027.0,-2181,-3057.47,49.8,37.05,33.35,55.0,34.98,37.05
2019-07-02 22:00:00,30.94,45433.0,286.0,2455.0,14.0,142.0,413.0,5256.0,1279.0,40991.0,0.0,201.0,4753.0,0.0,0.0,0.0,0.0,0,0.0,-2086.35,-716.0,-703.73,-1879.0,-2237,-3281.29,51.53,30.94,32.2,55.0,39.0,30.94
2019-07-02 23:00:00,28.07,42477.0,286.0,1799.0,14.0,142.0,-866.0,4971.0,849.0,40679.0,0.0,202.0,4889.0,0.0,0.0,0.0,0.0,0,0.0,-2207.18,-1019.0,-684.48,-1722.0,-2123,-3374.12,47.42,28.07,30.38,56.35,33.3,28.07
2019-07-03 00:00:00,27.6,40939.0,287.0,1592.0,4.0,143.0,-801.0,4912.0,1087.0,40696.0,0.0,202.0,4884.0,0.0,0.0,0.0,0.0,0,0.0,-2415.49,-1542.0,-663.45,-1722.0,-2422,-4109.37,43.75,27.6,28.44,47.27,33.1,27.6
2019-07-03 01:00:00,23.51,39072.0,287.0,1514.0,4.0,142.0,-1065.0,4818.0,858.0,40394.0,0.0,202.0,4777.0,0.0,0.0,0.0,0.0,0,0.0,-2781.16,-1693.0,-661.86,-1722.0,-2483,-4350.43,42.49,25.0,28.06,46.09,33.33,27.37
2019-07-03 02:00:00,18.99,38587.0,287.0,1341.0,9.0,143.0,-1095.0,4727.0,666.0,40425.0,0.0,203.0,4667.0,0.0,0.0,0.0,0.0,0,0.0,-2876.73,-1659.0,-690.24,-1722.0,-2392,-4246.23,42.5,22.48,28.02,46.27,33.1,28.01
2019-07-03 03:00:00,24.25,39886.0,287.0,1295.0,9.0,143.0,-1366.0,4719.0,644.0,40688.0,124.0,202.0,4472.0,0.0,0.0,0.0,0.0,0,0.0,-2364.54,-1235.0,-696.69,-1722.0,-2067,-3798.38,45.0,26.1,28.4,44.72,33.1,29.04
2019-07-03 04:00:00,29.35,42654.0,287.0,2106.0,9.0,143.0,-931.0,4888.0,780.0,40877.0,219.0,204.0,4352.0,0.0,0.0,0.0,0.0,0,0.0,-2104.04,-657.0,-746.51,-1722.0,-2100,-3343.79,47.5,32.83,35.06,50.0,35.27,38.22
2019-07-03 05:00:00,35.06,46747.0,287.0,3051.0,9.0,143.0,330.0,5003.0,1167.0,41203.0,641.0,199.0,3831.0,0.0,40.0,0.0,0.0,0,0.0,-1699.85,0.0,-736.15,-2026.0,-1853,-3054.71,50.1,39.97,36.96,55.96,41.33,47.6
2019-07-03 06:00:00,41.93,50108.0,286.0,3224.0,9.0,142.0,877.0,5276.0,1588.0,41535.0,1657.0,200.0,3057.0,0.0,340.0,0.0,0.0,0,0.0,-1553.86,0.0,-751.29,-1281.0,-1832,-2799.51,52.49,44.4,40.74,60.83,44.29,46.95
2019-07-03 07:00:00,37.53,52095.0,286.0,3040.0,9.0,143.0,836.0,5122.0,1314.0,41739.0,3080.0,198.0,2989.0,0.0,133.0,0.0,0.0,0,0.0,-1368.4,0.0,-722.75,-1021.0,-1688,-2139.85,53.5,37.53,40.13,67.22,50.56,37.53
2019-07-03 08:00:00,33.68,53637.0,286.0,3127.0,9.0,143.0,1233.0,5088.0,1375.0,41818.0,4436.0,200.0,3076.0,0.0,0.0,0.0,0.0,0,0.0,-1348.49,-240.0,-670.16,-1021.0,-1784,-2321.71,53.69,33.68,38.44,66.5,50.0,33.68
2019-07-03 09:00:00,33.4,54752.0,286.0,3118.0,9.0,142.0,1106.0,5114.0,1420.0,41646.0,5379.0,198.0,3297.0,0.0,0.0,0.0,0.0,0,0.0,-1328.55,-237.0,-699.46,-1021.0,-1638,-2206.48,53.7,33.4,36.72,65.04,38.0,33.4
2019-07-03 10:00:00,31.19,55873.0,284.0,3107.0,9.0,142.0,650.0,5038.0,1346.0,41470.0,5915.0,198.0,3305.0,0.0,81.0,0.0,0.0,0,0.0,-874.27,0.0,-744.97,-1174.0,-1376,-1579.49,53.95,31.19,34.76,56.35,41.3,31.19
2019-07-03 11:00:00,30.14,55629.0,283.0,3494.0,9.0,142.0,689.0,5189.0,1492.0,41657.0,6148.0,201.0,3051.0,0.0,0.0,0.0,0.0,0,0.0,-815.71,-22.0,-683.17,-2027.0,-1588,-1742.57,53.99,30.14,33.29,56.35,39.22,30.14
2019-07-03 12:00:00,30.1,55285.0,283.0,3418.0,9.0,142.0,-144.0,5180.0,1363.0,41394.0,6115.0,201.0,2899.0,0.0,170.0,0.0,0.0,0,0.0,-447.78,0.0,-714.79,-2027.0,-1320,-1309.86,53.69,30.1,32.62,63.43,33.4,30.1
2019-07-03 13:00:00,29.98,54426.0,282.0,3301.0,9.0,142.0,-361.0,5028.0,1292.0,41366.0,5756.0,201.0,2978.0,0.0,121.0,0.0,0.0,0,0.0,-340.16,0.0,-697.34,-2026.0,-1317,-1418.09,53.19,29.98,32.18,70.62,33.0,29.98
2019-07-03 14:00:00,30.08,53270.0,283.0,3253.0,14.0,142.0,-264.0,5036.0,1383.0,41193.0,4967.0,202.0,3161.0,0.0,0.0,0.0,0.0,0,0.0,-381.16,-4.0,-672.88,-2028.0,-1582,-1595.87,53.19,30.08,32.57,71.79,33.38,30.08
2019-07-03 15:00:00,33.0,52200.0,282.0,3230.0,18.0,143.0,706.0,5069.0,1350.0,41201.0,3743.0,203.0,3562.0,0.0,0.0,0.0,0.0,0,0.0,-713.96,-151.0,-712.65,-2027.0,-1819,-2096.62,53.3,33.0,35.08,71.79,44.0,33.0
2019-07-03 16:00:00,36.49,52365.0,283.0,3212.0,19.0,143.0,1422.0,5213.0,1526.0,41345.0,2566.0,203.0,4116.0,0.0,74.0,0.0,0.0,0,0.0,-1019.42,0.0,-672.08,-2027.0,-1862,-2358.46,53.01,36.49,36.75,71.79,50.0,36.49
2019-07-03 17:00:00,39.71,52250.0,283.0,3233.0,19.0,143.0,1645.0,5361.0,1939.0,41557.0,1336.0,205.0,4588.0,0.0,326.0,0.0,0.0,0,0.0,-1328.11,0.0,-729.43,-2029.0,-1814,-2596.13,53.19,41.0,37.72,71.79,50.31,43.07
2019-07-03 18:00:00,35.8,49444.0,284.0,3214.0,19.0,143.0,966.0,5285.0,1867.0,41517.0,490.0,204.0,4741.0,0.0,0.0,0.0,0.0,0,0.0,-1749.65,-22.0,-672.33,-2028.0,-2047,-2959.21,53.19,41.63,34.16,71.62,51.95,48.39
2019-07-03 19:00:00,31.89,47565.0,284.0,3267.0,19.0,143.0,216.0,5187.0,1730.0,41438.0,182.0,206.0,4854.0,0.0,0.0,0.0,0.0,0,0.0,-1910.57,-194.0,-696.61,-2028.0,-2113,-3271.74,53.69,35.62,30.99,70.0,45.0,40.07
2019-07-03 20:00:00,37.57,49464.0,282.0,3154.0,19.0,142.0,581.0,5214.0,1657.0,41163.0,0.0,207.0,5348.0,0.0,472.0,0.0,0.0,0,0.0,-1872.48,0.0,-664.31,-2027.0,-1940,-2540.73,53.3,37.57,36.94,59.44,38.91,37.57
2019-07-03 21:00:00,33.41,49964.0,285.0,3219.0,19.0,143.0,1322.0,5127.0,1489.0,41230.0,0.0,207.0,5572.0,0.0,61.0,0.0,0.0,0,0.0,-1921.78,0.0,-223.34,-2028.0,-2220,-2707.58,51.49,33.41,34.01,51.87,35.91,33.41
2019-07-03 22:00:00,29.93,45424.0,288.0,2087.0,19.0,143.0,302.0,4953.0,1293.0,40528.0,0.0,207.0,5627.0,0.0,0.0,0.0,0.0,0,0.0,-1767.93,-484.0,-726.18,-1927.0,-2199,-3498.69,53.88,29.93,29.37,53.0,43.23,29.93
2019-07-03 23:00:00,28.83,42528.0,298.0,1246.0,19.0,142.0,-858.0,4811.0,1355.0,40415.0,0.0,208.0,5629.0,0.0,0.0,0.0,0.0,0,0.0,-1991.79,-821.0,-679.87,-1829.0,-2210,-3861.61,51.01,28.83,27.05,46.27,39.16,28.83
2019-07-04 00:00:00,24.89,40914.0,302.0,1025.0,19.0,143.0,-1178.0,4735.0,1226.0,40498.0,0.0,208.0,5373.0,0.0,0.0,0.0,0.0,0,0.0,-2465.7,-1133.0,-653.66,-1722.0,-2330,-3885.85,48.24,26.05,26.37,45.22,34.61,28.06
2019-07-04 01:00:00,20.71,38877.0,303.0,1006.0,19.0,142.0,-1334.0,4688.0,1040.0,39124.0,0.0,204.0,5044.0,0.0,0.0,0.0,0.0,0,0.0,-2410.6,-1061.0,-698.38,-1721.0,-2320,-3869.7,47.0,23.78,26.04,44.99,33.42,29.06
2019-07-04 02:00:00,15.76,38325.0,303.0,1115.0,19.0,143.0,-1353.0,4651.0,990.0,38540.0,0.0,203.0,4837.0,0.0,0.0,0.0,0.0,0,0.0,-2468.26,-906.0,-739.65,-1720.0,-2226,-3720.57,47.11,20.9,26.09,44.58,33.14,29.73
2019-07-04 03:00:00,19.99,39672.0,304.0,1263.0,19.0,142.0,-1287.0,4580.0,1088.0,39643.0,119.0,204.0,4524.0,0.0,0.0,0.0,0.0,0,0.0,-2130.82,-990.0,-751.82,-1721.0,-2230,-3677.59,50.0,24.02,27.85,45.38,31.91,30.74
2019-07-04 04:00:00,27.47,42540.0,304.0,1867.0,18.0,142.0,-545.0,4660.0,1163.0,40911.0,218.0,203.0,4222.0,0.0,0.0,0.0,0.0,0,0.0,-1921.23,-748.0,-696.94,-1770.0,-2309,-3693.24,50.08,30.91,29.9,48.5,33.2,36.99
2019-07-04 05:00:00,35.51,46954.0,305.0,2942.0,19.0,143.0,1247.0,4912.0,1638.0,41663.0,659.0,202.0,3368.0,0.0,0.0,0.0,0.0,0,0.0,-2073.39,-130.0,-719.01,-1972.0,-2108,-3402.17,53.95,38.94,34.46,53.01,39.4,44.31
2019-07-04 06:00:00,39.72,50239.0,304.0,3218.0,19.0,145.0,1916.0,4978.0,1713.0,41605.0,1783.0,201.0,2475.0,0.0,533.0,0.0,0.0,0,0.0,-1474.77,0.0,-706.69,-2026.0,-1920,-2594.48,54.51,39.72,40.17,57.71,49.44,39.72
2019-07-04 07:00:00,34.77,52565.0,303.0,3255.0,19.0,227.0,1573.0,4848.0,1692.0,41434.0,3313.0,203.0,2090.0,0.0,522.0,0.0,0.0,0,0.0,-778.07,0.0,-716.14,-2026.0,-1639,-1727.81,55.0,34.77,36.44,57.93,53.43,34.77
2019-07-04 08:00:00,31.88,53946.0,302.0,3312.0,19.0,153.0,876.0,4900.0,1733.0,41455.0,4660.0,204.0,1636.0,0.0,516.0,0.0,0.0,0,7.4,-344.27,0.0,-699.14,-2027.0,-1549,-1193.18,55.05,31.88,34.31,57.71,49.0,31.88
2019-07-04 09:00:00,30.89,55153.0,302.0,3298.0,19.0,145.0,354.0,4866.0,1514.0,41191.0,5594.0,203.0,1692.0,78.98,678.0,0.0,0.0,0,155.71,0.0,0.0,-711.17,-2027.0,-1392,-740.43,54.7,30.89,32.75,57.93,35.0,30.89
2019-07-04 10:00:00,29.77,56132.0,302.0,3098.0,19.0,145.0,-142.0,4806.0,1237.0,41211.0,6147.0,203.0,1842.0,510.99,1091.0,0.0,0.0,0,421.25,0.0,0.0,-830.34,-2027.0,-1349,-365.55,55.05,29.79,30.5,53.01,34.0,29.73
2019-07-04 11:00:00,29.65,55818.0,302.0,3196.0,19.0,145.0,-200.0,4893.0,1347.0,41487.0,6390.0,202.0,1642.0,402.79,857.0,0.0,0.0,0,320.1,0.0,0.0,0.0,-2028.0,-1632,-550.02,55.05,29.65,30.02,53.9,33.0,29.65
2019-07-04 12:00:00,29.53,55753.0,301.0,3371.0,19.0,144.0,347.0,4833.0,1299.0,41492.0,6287.0,202.0,1366.0,378.8,728.0,0.0,0.0,0,245.24,0.0,0.0,-809.2,-2028.0,-1604,-686.59,54.44,29.53,29.98,60.11,32.17,29.53
2019-07-04 13:00:00,29.66,54861.0,300.0,3357.0,19.0,144.0,351.0,4916.0,1328.0,41530.0,5943.0,203.0,1234.0,203.67,577.0,0.0,0.0,0,111.81,0.0,0.0,-781.05,-2027.0,-1745,-734.27,53.95,29.66,30.12,65.03,32.15,29.64
2019-07-04 14:00:00,29.8,53708.0,300.0,3396.0,19.0,144.0,364.0,4981.0,1272.0,41605.0,5274.0,202.0,1181.0,0.0,604.0,0.0,0.0,0,34.72,-39.99,0.0,0.0,-2028.0,-1859,-924.5,53.88,29.8,30.39,61.0,32.19,29.8
2019-07-04 15:00:00,32.98,53195.0,301.0,3654.0,19.0,144.0,1022.0,5015.0,1328.0,41547.0,4342.0,203.0,1202.0,0.0,783.0,0.0,0.0,0,14.35,-352.72,0.0,-787.68,-2029.0,-1878,-1236.56,53.95,32.98,34.0,61.13,34.8,32.98
2019-07-04 16:00:00,36.92,53486.0,302.0,3884.0,19.0,144.0,1882.0,5203.0,1918.0,41617.0,3004.0,204.0,1243.0,0.0,1243.0,0.0,0.0,0,4.41,-718.15,0.0,-813.38,-2029.0,-1897,-1572.2,53.95,36.92,36.54,65.73,45.0,36.92
2019-07-04 17:00:00,43.58,53050.0,303.0,3686.0,19.0,144.0,2001.0,5608.0,2509.0,41634.0,1556.0,205.0,1325.0,0.0,1455.0,0.0,0.0,0,0.0,-568.22,0.0,-797.99,-2029.0,-1924,-1947.69,54.08,43.58,40.84,69.0,50.08,43.58
2019-07-04 18:00:00,38.23,50468.0,304.0,3591.0,19.0,144.0,1873.0,5600.0,2378.0,41524.0,550.0,206.0,1469.0,0.0,1179.0,0.0,0.0,0,0.0,-912.54,0.0,-779.68,-2028.0,-2101,-2528.57,54.63,40.9,38.27,61.0,52.63,44.98
2019-07-04 19:00:00,36.27,48583.0,304.0,3519.0,19.0,144.0,1171.0,5394.0,1748.0,41554.0,190.0,207.0,1851.0,0.0,1100.0,0.0,0.0,0,0.0,-1216.33,0.0,0.0,-2029.0,-1985,-2608.5,55.08,37.72,36.08,63.0,51.35,39.9
2019-07-04 20:00:00,39.06,50385.0,304.0,3572.0,19.0,144.0,1427.0,5264.0,1757.0,41609.0,0.0,209.0,2443.0,0.0,1372.0,0.0,0.0,0,0.0,-1405.24,0.0,-324.93,-2029.0,-1853,-2168.49,55.08,39.06,36.86,61.0,46.57,39.06
2019-07-04 21:00:00,34.9,50733.0,303.0,3586.0,19.0,144.0,1508.0,4948.0,1788.0,41573.0,0.0,209.0,2857.0,0.0,1125.0,0.0,0.0,0,0.0,-804.99,0.0,-804.95,-2029.0,-1862,-1986.29,53.88,34.9,33.92,55.0,39.57,34.9
2019-07-04 22:00:00,29.8,46365.0,303.0,3386.0,19.0,145.0,537.0,4701.0,1539.0,41360.0,0.0,208.0,2895.0,0.0,0.0,0.0,0.0,0,0.0,-1228.58,-322.0,-874.82,-1828.0,-2234,-2730.86,58.0,29.8,29.5,55.0,38.5,29.8
2019-07-04 23:00:00,29.0,43346.0,303.0,3307.0,19.0,145.0,-812.0,4604.0,1222.0,41365.0,0.0,209.0,2647.0,0.0,0.0,0.0,0.0,0,0.0,-1522.07,-821.0,-864.81,-1828.0,-2010,-3219.16,56.83,29.0,27.52,48.81,32.78,29.0
2019-07-05 00:00:00,27.8,41836.0,304.0,2983.0,19.0,146.0,-1322.0,4486.0,836.0,41215.0,0.0,206.0,2419.0,0.0,0.0,0.0,0.0,0,0.0,-1300.22,-1037.0,-701.34,-1722.0,-1962,-3433.38,55.04,27.8,26.47,43.61,32.71,27.8
2019-07-05 01:00:00,27.64,39907.0,304.0,2741.0,19.0,146.0,-1450.0,4452.0,869.0,40452.0,0.0,203.0,2290.0,0.0,0.0,0.0,0.0,0,0.0,-1632.01,-1073.0,-681.76,-1721.0,-2050,-3650.25,54.0,27.64,25.74,41.84,31.96,27.64
2019-07-05 02:00:00,27.9,39366.0,303.0,2723.0,19.0,146.0,-1365.0,4475.0,942.0,40436.0,0.0,204.0,2078.0,0.0,0.0,0.0,0.0,0,0.0,-1824.87,-1127.0,-668.47,-1721.0,-2190,-3770.01,54.03,27.9,25.78,40.84,31.93,27.9
2019-07-05 03:00:00,29.08,40675.0,304.0,2878.0,19.0,145.0,-1198.0,4536.0,885.0,40985.0,125.0,204.0,1822.0,0.0,0.0,0.0,0.0,0,0.0,-1577.95,-944.0,-676.61,-1721.0,-2102,-3529.17,55.6,29.08,27.58,44.55,31.93,29.08
2019-07-05 04:00:00,34.62,43637.0,303.0,3492.0,19.0,146.0,199.0,4646.0,977.0,41832.0,225.0,204.0,1685.0,0.0,0.0,0.0,0.0,0,0.0,-1770.33,-619.0,-682.18,-1722.0,-2022,-3654.07,54.55,34.62,33.09,46.99,32.0,34.62
2019-07-05 05:00:00,39.27,47726.0,303.0,3883.0,19.0,146.0,1109.0,5032.0,1429.0,42597.0,672.0,205.0,1556.0,0.0,244.0,0.0,0.0,0,0.0,-1817.5,0.0,-842.9,-1923.0,-1891,-3151.36,56.05,40.65,36.97,49.72,39.65,42.89
2019-07-05 06:00:00,43.27,51054.0,303.0,4150.0,19.0,146.0,2151.0,5162.0,1964.0,42974.0,1775.0,203.0,1197.0,0.0,501.0,0.0,0.0,0,0.0,-1589.0,0.0,-798.63,-2027.0,-2047,-3123.34,56.5,44.28,40.65,58.06,46.07,45.92
2019-07-05 07:00:00,43.4,53538.0,304.0,4174.0,18.0,146.0,1997.0,5222.0,2104.0,42936.0,3277.0,197.0,918.0,0.0,746.0,0.0,0.0,0,0.0,-1123.51,0.0,-795.95,-2027.0,-1965,-2592.31,57.5,43.4,39.92,58.06,56.95,43.4
2019-07-05 08:00:00,38.0,55012.0,303.0,3943.0,18.0,146.0,1491.0,5273.0,1697.0,42703.0,4538.0,191.0,863.0,0.0,710.0,0.0,0.0,0,0.0,-477.38,0.0,-771.86,-2028.0,-1634,-1918.55,57.5,38.0,38.01,57.83,53.0,38.0
2019-07-05 09:00:00,36.6,56175.0,303.0,3691.0,17.0,146.0,984.0,5351.0,1716.0,42634.0,5443.0,194.0,772.0,168.01,578.0,0.0,0.0,0,0.0,0.0,0.0,-756.6,-2028.0,-1522,-1518.6,57.55,36.6,35.46,56.23,45.59,36.6
2019-07-05 10:00:00,33.02,57253.0,302.0,3584.0,17.0,145.0,723.0,5085.0,1661.0,42404.0,6061.0,194.0,777.0,764.51,693.0,0.0,0.0,0,140.61,0.0,0.0,-812.57,-2028.0,-1678,-723.11,57.9,33.02,33.29,53.19,41.0,33.02
